"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68"
"36",11.49583333,39.81666667,20.18333333,25.63333333,28.76666667,24.94782609,27.12173913,36.5875,26.74166667,28.125,36.52083333,14.525,19.62916667,30.32916667,27.19166667,33.40833333,11.92916667,11.34583333,18.7625,23.56666667,28.23333333,16.77916667,25.475,27.10833333,42.3,43.66666667,24.55416667,29.40833333,27.4125,24.25,15.16666667,55.2125,45.6,27.57826087,35.37916667,44.34583333,21.41666667,21.1125,19.52083333,17.325,16.50833333,26.41666667,39.55,11.55833333,14.28333333,31.67916667,19.43333333,15.2375,14.83333333,19.72857143,28.54166667,13.97916667,33.38333333,17.55833333,14.67083333,13.06666667,12.64166667,28.025,11.2625,20.06666667,15.33333333,10.9375,34.25217391,28.28333333,47.5625,23.41666667,17.11666667,25.10416667
"37",11.67916667,93.06666667,43.29166667,49.40416667,13.6625,11.3625,9.547826087,14.82916667,11.19583333,7.1625,19.49583333,16.37083333,21.37083333,46.50833333,45.1125,58.9625,10.8875,8.083333333,24.28333333,22.85416667,48.675,38.8625,11.98333333,9.916666667,61.72083333,65.14583333,21.2125,27.52916667,24.9,14.7625,8.4875,61.74583333,63.3875,37.61666667,45.41666667,139.6958333,21.675,18.45416667,26.79583333,60.07916667,22.22916667,92.2375,113.475,6.766666667,7.054166667,20.09166667,14.75,15.7,15.40416667,11.23333333,25.06666667,36.82916667,45.63333333,102.8458333,7.1375,3.225,14.775,17.01666667,14.97916667,61.72916667,8.441666667,8.473913044,108.7916667,57.53333333,25.75,84.65416667,23.07916667,29.66666667
"38",13.5,22.96666667,16.21666667,23.9,14.53333333,9.425,11.81666667,17.29583333,14.44166667,12.35416667,14.3625,10.4125,20.7,2.908333333,13.30833333,11.56666667,7.308333333,9.329166667,12.725,20.96666667,6.554166667,9.318181818,14.85833333,13.83333333,28.9,31.63333333,16.47083333,14.90909091,13.9,12.46666667,7.804166667,13.19166667,5.133333333,3.8625,42.07083333,46.72916667,13.12916667,12.93333333,15.11666667,8.045833333,21.11666667,5.913043478,6.5875,5.858333333,5.6125,16.625,9.616666667,7.975,10.225,9.241666667,7.9125,37.21904762,20.84090909,23.89583333,8.358333333,6.479166667,6.916666667,6.883333333,7.404166667,9.5875,19.9,9.691666667,77.9375,38.34583333,19.09166667,13.70833333,6.6125,19.1375
"39",13.92916667,47.14583333,13.7875,14.475,38.74583333,33.37083333,41.25833333,38.95833333,35.31666667,29.48333333,40.52916667,28.6375,29.40416667,12.43333333,10.34761905,21.4875,11.0875,12.48181818,28.75416667,25.87083333,11.075,13.7047619,34.225,31.50416667,23.54583333,32.57916667,15.45833333,23.09166667,5.954166667,15.89583333,10.40833333,20.65,16.61666667,10.87083333,21.2125,17.87083333,30.95,51.01666667,50.23809524,14.34583333,29.27391304,15.9,18.675,6.454166667,6.354166667,11.0875,9.870833333,10.59583333,10.65416667,10.81666667,9.075,11.92916667,15.00416667,11.29583333,19.59545455,10.4625,12.575,28.54583333,8.8,12.64166667,18.30833333,11.57083333,26.57916667,7.541666667,13.27916667,19.3875,5.720833333,7.758333333
"40",28.96666667,36.49583333,16.60416667,20.35,39.78333333,39.39583333,44,49.17619048,38.1952381,31.07083333,46.15416667,34.61666667,29.38333333,12.97083333,10.59583333,19.12916667,10.79166667,19.2125,17.3875,19.57083333,17.9625,9.820833333,42.80833333,34.10416667,22.8125,27.2125,37.7625,44.92083333,24.95416667,26.54090909,16.0173913,27.82083333,18.97916667,8.445833333,31.8875,19.98333333,31.175,36.7,45.425,15.27083333,26.20416667,13.32916667,19.10416667,7.579166667,8.866666667,9.547826087,18.24166667,9.104166667,10.37083333,11.74583333,14.78333333,6.6625,16.57083333,14.73333333,31.56666667,21.94166667,14.7875,40.02083333,8.716666667,13.35833333,18.3875,14.10416667,30.14166667,7.366666667,17.83333333,25.52083333,14.70833333,14.6375
"41",22.34583333,27.74583333,14.75,19.89583333,30.475,29.85,33.52173913,39.40416667,27.24583333,33.8875,36.2625,31.35833333,26.1375,10.17083333,8.279166667,19.82083333,14.70952381,22.64166667,23.74166667,25.92916667,14.48333333,20.91666667,28.10416667,28.39166667,14.3375,18.25833333,28.35,33.6625,31.24166667,25.07916667,17.3,24.87083333,19.72916667,12.94166667,51.2125,6.75,27.6375,27.0875,40.55,10.6875,31.0625,10.125,10.37083333,8.604166667,11.10416667,26.02083333,8.941666667,11.86666667,12.125,14.99583333,21.2625,7.245833333,8.845833333,13.7875,30.625,23.77083333,18.58333333,27.02916667,10.86666667,8.804166667,12.3,10.91666667,38.73333333,5.9,21.25416667,20.17083333,31.075,30.73181818
"42",14.19583333,24.9375,16.84583333,15.775,30.30833333,31.5375,33.5625,42.99583333,29.11666667,32.5,44.33333333,28.67083333,39.15,30.96666667,15.525,24.45416667,27.12083333,24.65833333,33.17083333,35.68333333,25.1,16.27916667,24.99583333,22.2875,26.25,32.225,21.59583333,49.74583333,22.84583333,22.2125,17.1875,44.54166667,33.83333333,23.15,35.74166667,13.2875,27.225,30.9625,26.43333333,29.55,34.8875,29.925,29.99583333,14.03333333,15.04090909,19.225,19.44166667,12.75833333,15.16666667,19.57916667,26.69583333,10.50416667,23.01666667,15.09583333,24.0625,22.9,21.97916667,31.5625,15.25416667,24.29583333,27.95,15.47083333,36.75833333,16.99583333,35.17916667,18.72083333,17.36666667,26.10416667
"43",14.0125,34.57916667,14.24583333,25.47083333,27.24166667,25.2,27.40416667,37.12083333,26.76666667,23.69583333,35.61666667,24.50416667,34.87083333,33.00833333,20.06666667,28.86666667,21.3,22.77083333,27.925,31.925,16.09583333,14.975,20.39583333,17.275,35.875,45.73333333,22.3125,57.02916667,22,21.125,19.23333333,58.57916667,39.65416667,30.01666667,29.2375,18.93333333,21.19583333,21.675,23.24166667,43.60833333,31.19583333,39.76666667,38.23333333,12.2125,10.47916667,17.4375,9.75,11.4875,8.8,15.1875,21.82,21.17083333,32.4875,49.675,27.64583333,16.025,23.90416667,34.5625,15.27083333,36.74583333,22.4,22.52727273,21.3375,19.17083333,34.06666667,26.85833333,19.2,23.29583333
"44",11.55416667,29.24166667,26.82916667,23.13333333,23.02916667,18.11666667,30.20833333,30.87083333,21.92916667,22.125,28.675,20.54166667,18.85416667,26.80833333,17.20416667,27.61666667,27.44583333,32.75,17.64166667,15.9375,19.40833333,20.29583333,12.8875,15.7,34.90833333,36.89583333,21.52916667,30.59583333,21.02916667,18.37083333,22.875,46.2,29.625,22.17083333,23.61666667,18.25416667,17.8875,20.04583333,16.8625,29.1625,16.33333333,32.2625,27.55833333,27.20833333,33.24583333,28.92916667,11.85833333,16.19166667,15.225,40.75833333,19.35,19.65,24.91666667,37.37916667,27.40833333,21.02083333,21.31666667,34.5,22.2375,27.19583333,15.33636364,20.99583333,14.075,14.23333333,14.99583333,13.83333333,14.01666667,14.87916667
"45",15.50416667,19.14166667,15.925,15.45,26.59583333,23.8,28.40416667,35.75,25.89166667,22.60416667,32.29166667,21.74583333,15.00833333,21.25,25.2,33.66666667,24.18333333,30.7625,19.57083333,8.6375,16.33333333,21.23333333,15.14166667,17.37083333,36.175,40.35833333,30.2625,64.28333333,29.875,19.29166667,19.075,42.22083333,25.0625,20.1,33.83333333,18.09166667,21.0125,23.38333333,24.07083333,28.08333333,9.220833333,30.26666667,27.6375,16.79166667,14.80416667,10.44583333,11.9875,16.89583333,9.9,19.675,23.96666667,10,30.9125,25.29166667,31.24166667,22.04166667,24.17916667,28.04583333,15.07916667,32.05416667,16.39166667,13.90416667,17.875,13.4,12.53333333,19.95,17.74166667,20.30833333
"46",22.95,23.1,13.275,23.10833333,24.97083333,26.8375,36.03181818,35.9375,26.2875,17.05416667,40.27083333,18.54166667,18.0625,19.35416667,21.67083333,22.92083333,7.341666667,21.8375,18.70416667,18.58181818,15.575,12.35416667,18.425,22.325,38.0375,38.09166667,37.97083333,47.85,28.4875,15.65833333,22.69166667,23.89583333,11.1125,13.2,21.40833333,20.81666667,17.8,17.8375,18.27272727,16.82083333,15.125,24.40833333,25.4875,12.54166667,13.10833333,8.754166667,21.125,14.55789474,9.854166667,16.4,17.0125,5.254166667,25.9625,32.28333333,19.7125,16.5875,20.23478261,31.04583333,13.7125,20.175,13.875,13.93333333,19.34583333,9.816666667,27.30416667,22.5125,31.3375,46.35
"47",13.44583333,38.20416667,14.19166667,24.15833333,20.0875,21.15416667,23.69,28.11666667,23.65,19.25,29.67916667,16.4625,13.81666667,16.51428571,16.95,23.72916667,10.99166667,18.41666667,16.24583333,15.33333333,20.075,15.58333333,19.60416667,21.82380952,33.99166667,33.27083333,27.15,26.42916667,21.57916667,20.42727273,44.76666667,20.05416667,5.354166667,7.4,21.9,20.60416667,12.86666667,16.40416667,16.26666667,10.65833333,11.3125,25.1125,41.95833333,22.43333333,16.98333333,23.99583333,27.5875,28.625,15.32916667,24.9875,12.96666667,17.59166667,21.17916667,34.19166667,15.675,15.08333333,17.00416667,26.69583333,9.608333333,12.86666667,15.00833333,10.7125,20.26666667,9.066666667,33.99583333,25.4,18.49166667,26.98636364
"48",14.22916667,41.1125,26.05,29.67916667,29.125,30.68333333,33.74583333,35.6,29.98095238,17.47391304,30.1875,19.73181818,18.15,21.91666667,21.46666667,23.40416667,10.06666667,29.52916667,20.00833333,16.175,30.9875,22.66666667,21.2125,22.65833333,37.40416667,34.25833333,23.73333333,19.45,27.00416667,19.5125,40.91666667,57.74166667,39.15833333,21.14583333,30.72916667,21.6375,17.92916667,18.95,19.70909091,19.3125,11.99166667,23.15833333,29.17083333,15.0375,16.14583333,16.53333333,24.0125,18.175,14.45833333,23.8375,19.12916667,6.033333333,23.89166667,9.683333333,21.90833333,21.9125,14.69583333,24.6375,12.98333333,22.20416667,18.6125,15.575,24.3625,8.845833333,97.6625,25.65,19.2,18.6125
"49",16.93333333,29.49583333,19.72083333,23.65833333,21.52083333,17.67272727,18.67916667,23.50416667,20.23333333,13.24583333,30.37916667,19.75,12.9375,21.20833333,26.53333333,28.69583333,10.53333333,15.37083333,15.87826087,12.52916667,19.46190476,15.025,17.55833333,23.49166667,41.5125,33.45833333,26.6375,28.31666667,36.21666667,20.12083333,16.425,27.03333333,14.5875,17.0625,24.4125,24.74583333,15.425,18.05,20.82173913,15.94583333,9.758333333,22.24583333,13.24583333,18.37083333,17.80833333,24.22916667,40.59583333,21.86666667,18.77083333,23.13333333,20.00833333,10.37083333,30.22916667,24.04166667,13.40833333,12.4125,12.00416667,18.15,8.891666667,19.40833333,10.36666667,7.0625,27.15416667,11.24166667,51.84583333,37.27083333,23.10833333,21.30833333
"50",13.79583333,30.66666667,18.35833333,22.93333333,34.73636364,32.15,25.95833333,37.5125,36.7875,19.025,34.375,23.08333333,15.19583333,21.39583333,30.55833333,26.81666667,16.4875,37.22083333,14.65,15.44583333,27.39166667,21.825,19.24166667,21.475,41.05416667,36.30416667,21.85833333,36.40833333,37.12083333,31.81666667,23.65416667,32.26666667,18.07083333,16.57083333,26.12916667,28.64166667,20.94583333,26.175,21.52083333,18.15416667,11.85416667,27.9125,28.425,26.05,31.1125,95.44166667,42.37083333,23.69166667,22.17916667,33.64583333,20.90833333,12.14583333,27.70416667,24.82083333,36.34583333,32.84583333,31.51666667,34.89090909,16.70833333,20.71666667,18.07272727,11.9375,29.46666667,15.67083333,18.19166667,39.70833333,16.63333333,23.24583333
"51",25.66666667,27.3375,17.7,19.19583333,36.02083333,30.39583333,26.17916667,37.82083333,35.68333333,26.38333333,42.44166667,30.75833333,26.70833333,18.40833333,32.225,21.61666667,17.9125,24.10833333,31.39583333,26.925,32.5375,30.7375,22.025,27.65,32.12916667,25.82916667,48.60833333,52.59166667,36.94583333,29.875,48.98333333,31.92083333,17.07083333,16.57083333,31,23.51666667,33.06666667,28.84583333,31.825,20.35,24.47083333,21.5625,21.97083333,26.77083333,27.50416667,38.0625,33.66666667,27.57916667,27.82083333,31.55,22.1125,16.90416667,25.00416667,16.97916667,27.66666667,22.4375,19.55416667,32.29583333,20.24166667,19.08333333,18.825,10.3375,25.09166667,21.90416667,27.19166667,45.98333333,33.8875,24.28333333
"52",18.3625,25.86666667,23.1625,23.15,29.05,23.20416667,23.08333333,32.5625,25.68333333,19.91666667,33.32083333,27.06666667,18.82916667,13.79166667,29.67083333,21.40416667,17.4875,22.89583333,15.86086957,21.55833333,24.21428571,22.34166667,18.80833333,23.10833333,35.19583333,29.14166667,49.03333333,56.1,41.80833333,21.6125,10.69583333,29.16666667,15.49583333,11.36666667,46.07916667,21.23333333,21.45,21.4375,23.29166667,15.27083333,14.07083333,12.2875,15.15833333,21.19166667,23.0375,120.85,65.75,21.45833333,26.00833333,25.775,15.99166667,3.708333333,22.08333333,19,17.825,24.80416667,14.79583333,25.00833333,17.41666667,18.54166667,18.24166667,10.09166667,26.8625,17.66666667,25.4,38.44166667,26.94166667,22.06666667
"53",46.07916667,38.125,26.37916667,30.56666667,69.25416667,56.6,62.70416667,73.91666667,67.46666667,64.57916667,74.52631579,30.35,35.52916667,28.94166667,39.625,37.925,37.20416667,56.99583333,25.35833333,29.47083333,29.6375,30.45416667,45.71666667,62.42916667,50.2,58.80833333,46.90416667,67.41666667,51.44583333,19.10833333,13.20833333,56.4625,42.01666667,36.88333333,50.64583333,39.75416667,33.11666667,46.37916667,40.95,36.95,23.2125,50.975,53.97083333,22.61666667,21.15416667,14.05652174,10.24583333,17.97916667,12.61666667,29.40833333,47.70416667,32.01666667,50.54166667,27.65833333,58.9,46.74583333,39.0625,51.74583333,35.01666667,38.82916667,14.84761905,12.39565217,57.20833333,28.7,57.20416667,77.3375,35.10833333,41.54166667
"54",51.9875,43.30833333,34.81666667,38.34166667,49.5125,44.43181818,41.6875,52.14583333,45.14583333,38.3375,52.9375,15.32083333,40.32083333,41.05833333,42.56666667,32.68333333,18.37083333,23.93913043,18.65416667,39.42916667,38.5375,28.62083333,41.87083333,47.03333333,66.2,59.37083333,58.29166667,53.31666667,67.8625,18.6047619,23.39166667,69.05416667,50.19166667,38.57083333,55.43,66.9125,18.96666667,20.44166667,21.12916667,33.94166667,29.40416667,55.05,63.11666667,17.18333333,15.8,27.9,20.59166667,25.83809524,14.5,25.20416667,56.73333333,56.66666667,64.26666667,63.3,32.47916667,18.81666667,35.94583333,26.25,34.82083333,36.20416667,13.71578947,13.29545455,62.19166667,33,30.50416667,39.46363636,47.9125,44.15833333
"55",68.24583333,54.66666667,44.50952381,45.225,65.21666667,60.0625,70.48333333,69.75416667,65.525,70.43333333,74.06666667,24.74166667,49.81666667,60.75,28.82608696,32.55416667,39.66666667,56.84285714,23.14166667,35.29583333,32.88333333,25.31818182,67.64583333,73.59583333,78.83333333,76.59166667,95.575,86.09166667,75.2875,27.97083333,21.28333333,75.22916667,56.44583333,41.85,91.54166667,118.1166667,27.9625,36.9375,32.275,35.7,31.94583333,69.4125,84.10416667,38.2875,39.80833333,62.45,42.5375,36.0125,38.6375,47.80416667,62.73333333,70.85,77.39166667,70.7625,55.59166667,48.35416667,67.2,44.3875,47.6875,37.27083333,17.47777778,14.5625,56.67916667,69.46666667,53.99583333,34.2,83.83333333,74.8375
"56",79.10416667,69.00833333,59.675,59.38333333,62.00416667,58.1,64.74,69.2625,63.4875,59.30416667,64.79583333,27.9375,59.50416667,58.77083333,19.17916667,26.54583333,37.8,53.61666667,29.03333333,40.7125,30.50833333,17.05416667,66.82916667,71.3,91.25,86.50416667,110.125,105.4333333,97.31666667,32.04583333,15.67083333,79.54166667,70.775,52.62916667,88.4625,78.91666667,28.96666667,34.27916667,45.4125,47.07916667,35.60833333,69.9,79.78636364,31.59583333,32.50416667,54.83333333,41.15789474,34.36666667,29.40833333,41.925,89.5875,24.99166667,76.69166667,29.3875,61.7375,50.00416667,63.0375,39.38333333,49.92083333,46.4,18.82272727,13.55833333,68.71666667,70.4375,54.85,30.84166667,96.6125,86.5875
"57",32.84166667,75.63333333,67.12916667,75.9,27.85833333,24.65833333,24.06666667,24.49583333,22.89166667,25.875,25.9125,27.6875,27.71666667,37.84166667,34.78333333,43.1125,35.62083333,22.83333333,20.75416667,25.44166667,21.07916667,24.52916667,27.2875,25.15,68.9875,75.02083333,60.90416667,69.74090909,62.9375,20.8625,13.92916667,60.325,58.45,37.60416667,66.95833333,44.64166667,30.90833333,28.7875,37.325,41.88333333,21.40416667,42.30833333,38.6875,37.04583333,37.30833333,46.2375,37.62916667,39.04583333,36.09583333,45.15833333,43.425,18.7125,70.39166667,45.75416667,21.41666667,13.6,29.95833333,26.04583333,26.5375,52.175,15.91904762,11.80952381,88.1125,55.9375,34.90833333,28.68333333,62.86086957,51.65
"58",15.20833333,36.29583333,27.10833333,57.1875,29.29166667,24.7125,21.71666667,31.61666667,27.2375,20.17916667,33.47083333,27.26666667,35.46666667,18.27916667,24.09583333,29.55833333,15.15833333,23.00833333,27.34583333,39.53333333,20.5375,21.62916667,26.82916667,23.79166667,24.23333333,20.975,19.7,24.40416667,20.22083333,17.71666667,12.75,28.07916667,18.69583333,15.075,72.55833333,33.25,31.09166667,20.18333333,29.54166667,13.75,32.75833333,20.02916667,18.27916667,16.50416667,16.1,28.025,27.77916667,15.9625,13.0875,19.15,19.24583333,36.84166667,22.2,41.1625,19.75416667,14.775,24.45416667,22.15833333,17.35833333,19.02083333,13.565,11.61666667,60.7375,57.59583333,28.37083333,27.95416667,14.42916667,15.49583333
"59",9.491666667,48.30416667,32.2625,45.00416667,29.01666667,26.89583333,21.15833333,36.51666667,30.8375,19.23333333,36.24583333,29.91666667,26.0125,22.79583333,28.9875,33.12083333,21.82083333,18.75416667,29.95833333,30,31.075,28.49166667,27.4625,16.67916667,31.45416667,34.72916667,17,21.81666667,19.175,23.12083333,22.1125,32.27916667,23.02083333,15.825,59.8125,25.00833333,30.45416667,27.46666667,32.5375,18.62916667,27.21666667,22.89583333,26.4,19.72916667,21.2625,23.65,24.2,21.09583333,20.925,25.275,19.65833333,16.62083333,23.02083333,26.725,19.77916667,16.65833333,17.35416667,29.05416667,19.86666667,22.44583333,14.45909091,11.99166667,58.04583333,26.82083333,16.74166667,29.86666667,13.90833333,15.76666667
"60",18.32083333,62.1125,29.7125,28.4,34.36666667,38.2125,41.40833333,50.36666667,38.86666667,37.24545455,44.475,30.63333333,50.27083333,36.6625,30.02083333,34.375,34.175,40.2173913,41.59583333,39.69166667,42.63333333,34.6875,45.89130435,33.7625,40.99166667,42.99166667,27.92083333,43.95833333,32.32083333,37.48333333,40.37916667,53.05,48.32631579,31.3375,41.92916667,29.8,34.40833333,24.37083333,30.0875,28.425,42.225,34.87083333,39.82916667,37.67916667,40.64583333,39.0875,35.175,39.65,30.08333333,47.8625,35.1625,12.60833333,45.5,30.15,29.50416667,27.02916667,29.40416667,35.99047619,30.09583333,31.59166667,9.772222222,11.14782609,54.3375,12.275,30.29583333,39.6,24.40833333,33.49166667
"61",36.80833333,50.53333333,28.47916667,28.27083333,65.4625,65.15416667,58.77916667,81.64166667,72.47083333,62.30434783,73.2875,51.09583333,59.65,37.20416667,28.59166667,42.50416667,31.42916667,45.43333333,63.28333333,60.62083333,37.6375,28.83333333,52.9375,54.45416667,39.0375,43.98333333,54.59583333,56.39583333,49.90833333,42.025,39.14210526,44.62916667,40.37083333,24.19583333,32.35,27.0875,58.39166667,50.29583333,59.4625,22.175,48.40416667,31.75416667,37.5,37.6375,39.9375,46.4375,49.8,42.12083333,32.27083333,46.675,32.45416667,7.4875,49.08333333,21.9875,49.05416667,40.64583333,43.45833333,42.11666667,37.325,26.8875,11.07222222,12.38695652,49.10833333,19.325,28.94166667,33.67916667,41.05833333,38.63333333
"62",39.76666667,55.52916667,31.525,44.70416667,71.34166667,66.52916667,60.80416667,84.13333333,73.15416667,70.97083333,75.9125,43.84545455,68.50833333,54.09583333,35.475,51.1875,38.13333333,53.0875,68.12916667,75.19166667,39.15833333,27.18333333,71.20416667,70.10833333,48.13157895,51.775,60.125,65.575,44.80833333,41.54583333,22.36666667,49.97083333,49.89166667,26.5125,33.81818182,34.44583333,49.33333333,49.57083333,61.7875,23.1,58.9625,36.64166667,55.52916667,48.11666667,45.45833333,77.99090909,74.64583333,42.02916667,42.03333333,55.10416667,35.72916667,43.0125,55.775,50.475,51.17619048,45.725,41.575,41.65,37.85,31.02,15.72222222,13.775,37.475,50.7875,29.49166667,36.35,34.375,38.20416667
"63",26.61666667,60.31666667,43.2875,50.24166667,30.175,22.59444444,32.50416667,29.57083333,28.4625,32.70416667,25.56666667,24.2625,28.94166667,51.27916667,50.32916667,58.59583333,38.19166667,34.61666667,26.15833333,29.74166667,57.69583333,50.06666667,34.94166667,39.27083333,53.65416667,52.9375,37.37083333,37.33333333,35.79583333,31.81666667,25.24583333,64.05416667,56.59583333,38.275,37.925,33.75833333,19.35416667,24.7125,34.5625,36.80833333,33.10833333,43.65,41.525,54.75416667,51.74166667,60.775,107.5541667,62.37916667,53.2875,60.51818182,35.425,37.21904762,47.76666667,33.2125,30.70833333,19.72916667,36.06666667,24.2375,34.21666667,46.4375,13.09565217,9.741666667,32.35,18.53333333,32.62083333,42.675,33.725,40.11666667
